MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita,STATE/UT,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total,grand_total_capita
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995,Uttar Pradesh,Educational Standard - Illiterate,6123,314,6437,22221,866,23087,185,1,186,24,0,24,28553,1181,29734,0.00016247643507008005
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995,Uttar Pradesh,Educational Standard - Below Class X,5395,126,5521,16844,446,17290,7,0,7,0,0,0,22246,572,22818,0.00012468511789295376
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995,Uttar Pradesh,Educational Standard - Class X and above but below graduate,2938,30,2968,6119,122,6241,0,0,0,0,0,0,9057,152,9209,5.032102948006885e-05
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995,Uttar Pradesh,Educational Standard - Graduate,965,7,972,2378,30,2408,0,0,0,0,0,0,3343,37,3380,1.8469440725663232e-05
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995,Uttar Pradesh,Educational Standard - Post-Graduate,344,0,344,948,5,953,0,0,0,0,0,0,1292,5,1297,7.087238053605093e-06
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995,Uttar Pradesh,Educational Standard - Holding technical degree/diploma etc,47,0,47,184,0,184,0,0,0,0,0,0,231,0,231,1.2622605939728422e-06
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001,Uttar Pradesh,Educational Standard - Illiterate,6142,358,6500,22324,1056,23380,850,24,874,105,1,106,29421,1439,30860,0.0001655877883566995
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001,Uttar Pradesh,Educational Standard - Below Class X,5567,160,5727,18071,445,18516,881,20,901,42,0,42,24561,625,25186,0.00013514238618120004
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001,Uttar Pradesh,Educational Standard - Class X and above but below graduate,3402,51,3453,8135,159,8294,345,9,354,26,0,26,11908,219,12127,6.507074236557663e-05
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001,Uttar Pradesh,Educational Standard - Graduate,916,6,922,2546,28,2574,79,0,79,11,0,11,3552,34,3586,1.9241665879686467e-05
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001,Uttar Pradesh,Educational Standard - Post-Graduate,327,3,330,926,8,934,40,0,40,13,0,13,1306,11,1317,7.066724473939508e-06
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001,Uttar Pradesh,Educational Standard - Holding technical degree/diploma etc,2760,1,2761,294,0,294,49,0,49,0,0,0,3103,1,3104,1.6655362769254542e-05
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685,Uttar Pradesh,Educational Standard - Illiterate,7590,425,8015,23566,1217,24783,235,0,235,11,1,12,31402,1643,33045,0.00017417057489730025
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685,Uttar Pradesh,Educational Standard - Below Class X,7494,164,7658,18224,508,18732,204,0,204,7,0,7,25929,672,26601,0.00014020612688282898
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685,Uttar Pradesh,Educational Standard - Class X and above but below graduate,4244,66,4310,9026,187,9213,126,0,126,9,0,9,13405,253,13658,7.198734186555686e-05
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685,Uttar Pradesh,Educational Standard - Graduate,1177,6,1183,3000,30,3030,26,0,26,0,0,0,4203,36,4239,2.2342534936893803e-05
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685,Uttar Pradesh,Educational Standard - Post-Graduate,285,2,287,1095,13,1108,8,0,8,0,0,0,1388,15,1403,7.394804556844068e-06
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685,Uttar Pradesh,Educational Standard - Holding technical degree/diploma etc,212,10,222,1567,65,1632,9,0,9,0,0,0,1788,75,1863,9.819330641055237e-06
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703,Uttar Pradesh,Educational Standard - Illiterate,8168,462,8630,19761,1110,20871,116,2,118,11,0,11,28056,1574,29630,0.00015345239402307328
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703,Uttar Pradesh,Educational Standard - Below Class X,8938,190,9128,21229,663,21892,92,0,92,3,0,3,30262,853,31115,0.0001611431400616917
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703,Uttar Pradesh,Educational Standard - Class X and above but below graduate,4984,52,5036,11030,215,11245,54,0,54,9,0,9,16077,267,16344,8.464481700685487e-05
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703,Uttar Pradesh,Educational Standard - Graduate,1242,11,1253,3419,40,3459,22,0,22,0,0,0,4683,51,4734,2.451716615947448e-05
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703,Uttar Pradesh,Educational Standard - Post-Graduate,320,1,321,1262,12,1274,8,0,8,0,0,0,1590,13,1603,8.301862558858807e-06
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703,Uttar Pradesh,Educational Standard - Holding technical degree/diploma etc,62,0,62,316,1,317,0,0,0,0,0,0,378,1,379,1.962823399755139e-06
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375,Uttar Pradesh,Educational Standard - Illiterate,9168,542,9710,18203,1009,19212,91,0,91,15,0,15,27477,1551,29028,0.00014776233821632513
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375,Uttar Pradesh,Educational Standard - Below Class X,9963,193,10156,20223,554,20777,78,0,78,5,0,5,30269,747,31016,0.00015788193062276216
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375,Uttar Pradesh,Educational Standard - Class X and above but below graduate,4984,52,5036,11030,216,11246,48,0,48,10,0,10,16072,268,16340,8.31761267209161e-05
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375,Uttar Pradesh,Educational Standard - Graduate,1237,11,1248,3218,40,3258,16,0,16,0,0,0,4471,51,4522,2.301850948788143e-05
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375,Uttar Pradesh,Educational Standard - Post-Graduate,320,1,321,1050,12,1062,5,0,5,0,0,0,1375,13,1388,7.065389466868515e-06
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375,Uttar Pradesh,Educational Standard - Holding technical degree/diploma etc,62,0,62,316,1,317,0,0,0,0,0,0,378,1,379,1.9292381901607833e-06
3.8040758312814047e-05,3.985746601805698e-05,5.935579444677997e-06,9.799211258583068e-06,0.0,9.799211258583068e-06,2.1670370147939064e-05,1.4408544031389506e-05,7.261826116549557e-06,4.529257502051928e-06,1.9017876804195945e-07,1.9142994414749865e-05,4.209456889476107e-05,0.0001351820711468,3.09741156687286e-05,0.0001042079554781,3.674954457189758e-05,1.716613616799792e-05,2.6840229816027063e-05,7.356915500570537e-07,4.063819990791344e-06,8.916381398514604e-05,1.1065401477388743e-05,1.4363501691590094e-05,1.288711388705383e-05,3.685964806918504e-05,0.0,3.567853782555602e-05,0.0002894670990731,0.0008914829940143,Uttar Pradesh,2011,0.0036236562368626,69.72,0.6972,Uttar Pradesh,Educational Standard - Illiterate,9555,594,10149,17612,1127,18739,89,0,89,27,0,27,27283,1721,29004,0.0001451564470602366
