MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita
6.255652698221285e-05,3.994573409707568e-05,2.261079288513717e-06,2.487187217365089e-05,0.0,2.487187217365089e-05,6.255652698221285e-05,4.145312028941815e-05,2.1103406692794693e-05,1.658124811576726e-05,1.507386192342478e-06,6.331022007838408e-05,0.0001869158878504,0.0003338860416038,2.7132951462164607e-05,0.0003067530901416,1.8088634308109737e-05,3.09014169430208e-05,2.2610792885137174e-05,3.0147723846849563e-06,9.798010250226108e-06,0.0003512209828157,0.0,5.878806150135665e-05,2.261079288513717e-06,8.29062405788363e-06,0.0,0.0,0.0004657823334338,0.001765149231233,Arunachal Pradesh,2009,0.0056331022007838,64.428,0.64428
6.1236535340121e-05,3.91028478677881e-05,2.213368747233289e-06,2.434705621956618e-05,0.0,2.434705621956618e-05,6.1236535340121e-05,4.05784270326103e-05,2.0658108307510697e-05,1.623137081304412e-05,1.4755791648221928e-06,6.197432492253209e-05,0.0001829718164379,0.0003268407850081,2.656042496679947e-05,0.0003002803600413,1.7706949977866312e-05,3.024937287885495e-05,2.213368747233289e-05,2.951158329644385e-06,9.591264571344252e-06,0.0003438099454035,0.0,5.754758742806552e-05,2.213368747233289e-06,8.11568540652206e-06,0.0,0.0,0.00045595396193,0.0017279032020067,Arunachal Pradesh,2010,0.0066496975062712,65.68900000000001,0.6568900000000001
5.997109826589596e-05,3.829479768786127e-05,2.167630057803468e-06,2.384393063583815e-05,0.0,2.384393063583815e-05,5.997109826589596e-05,3.9739884393063584e-05,2.023121387283237e-05,1.5895953757225435e-05,1.4450867052023122e-06,6.069364161849711e-05,0.000179190751445,0.0003200867052023,2.6011560693641617e-05,0.0002940751445086,1.7341040462427746e-05,2.96242774566474e-05,2.167630057803468e-05,2.8901734104046244e-06,9.393063583815028e-06,0.0003367052023121,0.0,5.6358381502890176e-05,2.167630057803468e-06,7.947976878612718e-06,0.0,0.0,0.0004465317919075,0.0016921965317919,Arunachal Pradesh,2011,0.0079934971098265,66.95,0.6695
5.08703481392557e-05,1.8044717887154865e-05,1.5006002400960384e-06,3.0649759903961585e-05,0.0,3.0649759903961585e-05,5.552220888355342e-05,4.014105642256903e-05,1.5381152460984393e-05,1.995798319327731e-05,5.252100840336135e-07,2.577280912364946e-05,9.089885954381752e-05,0.0002013430372148,1.3130252100840335e-05,0.000188212785114,0.000110781812725,1.403061224489796e-05,2.157112845138055e-05,1.725690276110444e-06,1.6544117647058822e-05,0.0002177746098439,2.213385354141657e-06,3.188775510204082e-05,1.5006002400960386e-07,4.68187274909964e-05,0.0,7.540516206482593e-05,0.0003494522809123,0.0013834408763505,Assam,2001,0.0014373124249699,63.25,0.6325
5.0016598428682086e-05,1.7741875991295047e-05,1.4754158828519789e-06,3.013536940725167e-05,0.0,3.013536940725167e-05,5.459038766552322e-05,3.9467374866290434e-05,1.5123012799232784e-05,1.962303124193132e-05,5.163955589981926e-07,2.5340267787982735e-05,8.937331710375862e-05,0.0001979639260816,1.2909888974954816e-05,0.0001850540371067,0.0001089225775515,1.3795138504666004e-05,2.12091033159972e-05,1.6967282652797758e-06,1.6266460108443068e-05,0.0002141197299988,2.176238427206669e-06,3.135258751060455e-05,1.475415882851979e-07,4.603297554498174e-05,0.0,7.413964811331194e-05,0.0003435874737191,0.0013602227877983,Assam,2002,0.0016010844306738,64.27,0.6426999999999999
4.919103243125589e-05,1.7449031415511863e-05,1.45106290357687e-06,2.963795980555757e-05,0.0,2.963795980555757e-05,5.368932743234419e-05,3.8815932670681273e-05,1.4873394761662918e-05,1.929913661757237e-05,5.078720162519045e-07,2.4922005368932745e-05,8.78981353841689e-05,0.0001946963650874,1.2696800406297614e-05,0.0001819995646811,0.0001071247188565,1.3567438148443736e-05,2.085902923891751e-05,1.6687223391134006e-06,1.599796851193499e-05,0.0002105855038815,2.1403177827758834e-06,3.0835086701008486e-05,1.45106290357687e-07,4.5273162591598346e-05,0.0,7.291591090473772e-05,0.0003379162736704,0.0013377711673801,Assam,2003,0.0017160632663425,65.29,0.6529
4.8392277220655936e-05,1.716569715570465e-05,1.4275008029692016e-06,2.9156703900645945e-05,0.0,2.9156703900645945e-05,5.281752970986046e-05,3.818564647942615e-05,1.4631883230434315e-05,1.8985760679490384e-05,4.996252810392206e-07,2.451732629099604e-05,8.647086113985939e-05,0.0001915349202383,1.2490632025980514e-05,0.0001790442882124,0.0001053852467792,1.3347132507762036e-05,2.0520324042682274e-05,1.641625923414582e-06,1.573819635273545e-05,0.0002071660540309,2.1055636843795726e-06,3.0334392063095532e-05,1.427500802969202e-07,4.453802505263909e-05,0.0,7.173191534920238e-05,0.0003324292494914,0.0013160486777773,Assam,2004,0.0019056421969237,66.31,0.6631
4.761904761904762e-05,1.689141733389521e-05,1.404691670178396e-06,2.8690827363393737e-05,0.0,2.8690827363393737e-05,5.197359179660065e-05,3.757550217727209e-05,1.4398089619328558e-05,1.8682399213372664e-05,4.916420845624385e-07,2.412557943531395e-05,8.508919792105633e-05,0.0001884745048461,1.2291052114060964e-05,0.0001761834527321,0.0001037013625509,1.3133867116168002e-05,2.019244275881444e-05,1.6153954207051553e-06,1.5486725663716813e-05,0.0002038558786346,2.071920213513134e-06,2.9849697991290917e-05,1.4046916701783958e-07,4.382638010956595e-05,0.0,7.05857564264644e-05,0.0003271175726927,0.0012950203680292,Assam,2005,0.0020854403708386,67.33,0.6733
4.687013929694791e-05,1.6625764750613528e-05,1.3825999792610002e-06,2.823960457640593e-05,0.0,2.823960457640593e-05,5.115619923265701e-05,3.698454944523176e-05,1.4171649787425254e-05,1.8388579724171304e-05,4.839099927413501e-07,2.374615464380768e-05,8.375099374373509e-05,0.0001855103522173,1.2097749818533751e-05,0.0001734126023988,0.0001020704434689,1.2927309806090351e-05,1.987487470187688e-05,1.5899899761501504e-06,1.5243164771352529e-05,0.0002006498219902,2.039334969409976e-06,2.9380249559296256e-05,1.3825999792610004e-07,4.313711935294321e-05,0.0,6.947564895786526e-05,0.0003219729701704,0.0012746534858801,Assam,2006,0.0022360789464588,68.35,0.6835
4.614442251412237e-05,1.636833866467025e-05,1.3611924045463826e-06,2.7802354862859864e-05,0.0,2.7802354862859864e-05,5.036411896821616e-05,3.641189682161574e-05,1.3952222146600422e-05,1.8103858980466887e-05,4.7641734159123394e-07,2.3378479548084123e-05,8.245422990539712e-05,0.00018263799088,1.1910433539780848e-05,0.0001707275573402,0.0001004900292656,1.2727148982508678e-05,1.956714081535425e-05,1.56537126522834e-06,1.5007146260123869e-05,0.0001975430477097,2.0077587967059144e-06,2.892533859661063e-05,1.3611924045463826e-07,4.246920302184714e-05,0.0,6.839991832845573e-05,0.0003169876812087,0.0012549173075614,Assam,2007,0.0024187027836384,69.37,0.6937000000000001
4.5440836433095405e-05,1.611876277604638e-05,1.34043765289367e-06,2.7378439060353207e-05,0.0,2.7378439060353207e-05,4.959619315706578e-05,3.5856707214905666e-05,1.3739485942160116e-05,1.782782078348581e-05,4.691531785127844e-07,2.3022016688448777e-05,8.119701082403404e-05,0.000179853222077,1.172882946281961e-05,0.0001681243926141,9.895780972487516e-05,1.2533092054555812e-05,1.9268791260346503e-05,1.5415033008277205e-06,1.477832512315271e-05,0.0001945310143761,1.977145538018163e-06,2.8484300123990483e-05,1.3404376528936697e-07,4.18216547702825e-05,0.0,6.73569920579069e-05,0.0003121544184176,0.0012357829831439,Assam,2008,0.0027168660567675,70.39,0.7039
4.475838394507526e-05,1.5876683390546607e-05,1.320306311064167e-06,2.696725640348561e-05,0.0,2.696725640348561e-05,4.8851333509374174e-05,3.531819382096646e-05,1.3533139688407713e-05,1.756007393715342e-05,4.621072088724584e-07,2.2676260892527065e-05,7.99775547927119e-05,0.000177152099287,1.155268022181146e-05,0.0001655994190652,9.747161341431212e-05,1.234486400844996e-05,1.89794032215474e-05,1.5183522577237918e-06,1.455637707948244e-05,0.0001916094533931,1.9474518088196463e-06,2.8056509110113547e-05,1.320306311064167e-07,4.1193556905202e-05,0.0,6.634539213097438e-05,0.000307466332189,0.0012172233958278,Assam,2009,0.0031679099551095,71.41,0.7141
4.4096126955220966e-05,1.564176774739033e-05,1.3007707066436863e-06,2.6568241683197293e-05,0.0,2.6568241683197293e-05,4.81285161458164e-05,3.479561640271861e-05,1.3332899743097786e-05,1.730025039836103e-05,4.5526974732529036e-07,2.2340736886605316e-05,7.87941855549413e-05,0.0001745309095639,1.1381743683132256e-05,0.0001631491658807,9.602939741797015e-05,1.2162206107118468e-05,1.8698578908002996e-05,1.4958863126402394e-06,1.4340997040746642e-05,0.0001887743488016,1.9186367922994374e-06,2.7641377516178337e-05,1.3007707066436865e-07,4.058404604728301e-05,0.0,6.536372800884524e-05,0.0003029169783096,0.0011992130337224,Assam,2010,0.0036645312347565,72.43,0.7243
4.345318208036916e-05,1.54137024931103e-05,1.2818047811318335e-06,2.6180862654617705e-05,0.0,2.6180862654617705e-05,4.742677690187784e-05,3.428827789527655e-05,1.3138499006601294e-05,1.7048003589053388e-05,4.486316733961418e-07,2.201499711593924e-05,7.764532461706082e-05,0.0001719861565083,1.1215791834903545e-05,0.0001607703646734,9.462923796705762e-05,1.1984874703582644e-05,1.842594372877011e-05,1.4740754983016086e-06,1.4131897711978466e-05,0.0001860219188617,1.8906620521694544e-06,2.7238351599051464e-05,1.2818047811318336e-07,3.999230917131321e-05,0.0,6.441069025187463e-05,0.000298500288406,0.0011817278728449,Assam,2011,0.0045880599884637,73.45,0.7345
4.389209508548296e-05,4.119326738876372e-05,3.0120844829455778e-06,1.0698924083422692e-05,0.0,1.0698924083422692e-05,2.601236159471801e-05,6.241039048663237e-06,1.977132254605477e-05,1.5554404269930964e-05,1.7711056759719998e-06,2.654248846371643e-05,3.895227653345221e-05,0.0001168809262762,1.2650754828371426e-05,0.0001042301714478,0.0001036879962409,1.1397727683466064e-05,1.9988192628826853e-05,1.0241087242014964e-06,6.04826564175472e-06,9.089266135736576e-05,1.0349522283401003e-05,6.7711659176616585e-06,2.530150965674285e-07,1.877131049771684e-05,1.000012048337932e-06,2.898830106386824e-05,0.0004417764069446,0.0010654586199833,Bihar,2001,0.0006946710201327,47.0,0.47
4.2803933779036295e-05,4.017201471054765e-05,2.9374096746525044e-06,1.0433679164365695e-05,0.0,1.0433679164365695e-05,2.536746995029903e-05,6.086312845879989e-06,1.928115710441904e-05,1.5168783559905532e-05,1.7271968886956727e-06,2.588445405303787e-05,3.798658191260619e-05,0.0001139832450152,1.233712063354052e-05,0.0001016461243816,0.0001011173906402,1.1115158208885076e-05,1.949265060099402e-05,9.987192893818516e-07,5.898318626702229e-06,8.863927434231398e-05,1.0092939642106004e-05,6.60329694861883e-06,2.467424126708104e-07,1.8305937092434407e-05,9.752200119846314e-07,2.8269630708855704e-05,0.0004308240021619,0.0010390440493954,Bihar,2002,0.0007633152780551,48.482,0.4848199999999999
4.1768422018138247e-05,3.920017427395407e-05,2.8663479287769865e-06,1.0181267843015856e-05,0.0,1.0181267843015856e-05,2.4753780712918052e-05,5.939072908425916e-06,1.881470780449214e-05,1.480182070420436e-05,1.685412582120868e-06,2.5258257948382805e-05,3.706761141494399e-05,0.0001112257650282,1.2038661300863344e-05,9.918710372739885e-05,9.867116110021898e-05,1.0846260562492116e-05,1.9021084855364085e-05,9.745582957841754e-07,5.755626640984189e-06,8.649491509877435e-05,9.848771483277726e-06,6.443550143890666e-06,2.407732260172669e-07,1.786308029213818e-05,9.516275123539596e-07,2.758573246654972e-05,0.0004204015180178,0.0010139075201504,Bihar,2003,0.0007587108313555,49.964,0.49964
4.078182896931568e-05,3.827424464619553e-05,2.798643217768026e-06,9.940780709512027e-06,0.0,9.940780709512027e-06,2.4169082828644675e-05,5.79878874721535e-06,1.837029408142932e-05,1.4452193576554086e-05,1.6456022120475994e-06,2.4661644034971847e-05,3.6192054092176114e-05,0.0001085985514222,1.1754301514625709e-05,9.684424990764476e-05,9.634049412844652e-05,1.059006593603421e-05,1.857179639310862e-05,9.515386940411288e-07,5.619675581278196e-06,8.445185773936796e-05,9.616138096250935e-06,6.2913499535425225e-06,2.350860302925142e-07,1.7441144533130338e-05,9.291495482989846e-07,2.693414232779948e-05,0.0004104714034636,0.0009899584681346,Bihar,2004,0.0008707250724848,51.446,0.51446
3.984076816238148e-05,3.739104758363499e-05,2.7340631459224183e-06,9.711392294316429e-06,0.0,9.711392294316429e-06,2.3611369328186003e-05,5.664978838351251e-06,1.7946390489834753e-05,1.4118702085543368e-05,1.607629129802382e-06,2.409256444186835e-05,3.535690460306871e-05,0.0001060925863143,1.1483065212874156e-05,9.460952110149936e-05,9.411738973523332e-05,1.034569494417043e-05,1.814324303634117e-05,9.295814696136222e-07,5.489998797012216e-06,8.25030894913549e-05,9.39424096938943e-06,6.146173952033596e-06,2.296613042574832e-07,1.703868152538851e-05,9.077089644462428e-07,2.631262371635735e-05,0.0004009995734861,0.0009671146884808,Bihar,2005,0.0009021314756285,52.928,0.52928
3.894215865482261e-05,3.654769158408962e-05,2.6723962843002064e-06,9.492351601834333e-06,0.0,9.492351601834333e-06,2.3078814311216583e-05,5.537205101070028e-06,1.7541609210146553e-05,1.3800254412126266e-05,1.5713690151685213e-06,2.3549156057253414e-05,3.455942874857027e-05,0.0001036996654159,1.1224064394060869e-05,9.247560102192434e-05,9.19945696907503e-05,1.011234753979198e-05,1.7734021742616168e-05,9.0861473666207e-07,5.366171738874814e-06,8.064223027504303e-05,9.182353632855508e-06,6.007546847106864e-06,2.2448128788121734e-07,1.6654373643758884e-05,8.872355663876685e-07,2.5719141840105185e-05,0.0003919550182257,0.0009453013928529,Bihar,2006,0.0010768367379661,54.41,0.5440999999999999
3.808319133589103e-05,3.574154026280852e-05,2.6134498583510177e-06,9.282973896862817e-06,0.0,9.282973896862817e-06,2.2569752976719388e-05,5.415068106503309e-06,1.715468487021608e-05,1.3495855068524656e-05,1.5367085167103985e-06,2.3029720151789167e-05,3.379713356819536e-05,0.0001014123083034,1.0976489405074277e-05,9.043581889837862e-05,8.996539792387543e-05,9.889294264000251e-06,1.7342853260017354e-05,8.88572951839346e-07,5.247807315568843e-06,7.886346292560031e-05,8.979813713294098e-06,5.875035281573088e-06,2.1952978810148549e-07,1.6287019517243543e-05,8.676653529725379e-07,2.5151841436770195e-05,0.0003833094638246,0.0009244503914947,Bihar,2007,0.0011883879195893,55.892,0.5589200000000001
3.726129959394082e-05,3.4970184823410285e-05,2.5570477349671164e-06,9.082633554603198e-06,0.0,9.082633554603198e-06,2.208266423917602e-05,5.298202906851865e-06,1.6784461332324153e-05,1.3204594503370189e-05,1.5035440681606644e-06,2.253270464053023e-05,3.306774130859475e-05,9.922368030766398e-05,1.0739600486861888e-05,8.84840798208021e-05,8.802381122850801e-05,9.675868629115569e-06,1.6968568769241785e-05,8.693962298888196e-07,5.13455185181397e-06,7.71614724503677e-05,8.786016017347012e-06,5.7482433082060775e-06,2.1479200973723777e-07,1.593552148431507e-05,8.489398480090826e-07,2.4609027401323528e-05,0.0003750370771921,0.0009044993811944,Bihar,2008,0.0014552567787335,57.374,0.57374
3.647413370177915e-05,3.423142001822205e-05,2.503028664684268e-06,8.89075781695852e-06,0.0,8.89075781695852e-06,2.161615554821334e-05,5.186275393225804e-06,1.6429880154987536e-05,1.292564002442956e-05,1.4717808548343495e-06,2.205668859319777e-05,3.236916669169695e-05,9.712752430440834e-05,1.0512720391673923e-05,8.66148039127344e-05,8.616425875309124e-05,9.47146046716527e-06,1.6610098218844802e-05,8.510297459926511e-07,5.02608155868601e-06,7.553139298551246e-05,8.600406491855144e-06,5.626808438210234e-06,2.102544078334785e-07,1.5598874638312356e-05,8.310055166751769e-07,2.4089147868921395e-05,0.0003671142081919,0.0008853913235014,Bihar,2009,0.0016312037565454,58.856,0.58856
3.571953838159017e-05,3.3523223092686466e-05,2.4512447420800283e-06,8.70682132386826e-06,0.0,8.70682132386826e-06,2.116894959260312e-05,5.078979105589819e-06,1.6089970487013304e-05,1.2658227848101268e-05,1.4413319083430566e-06,2.1600368667209208e-05,3.169949700457893e-05,9.51181009716734e-05,1.0295227916736118e-05,8.48228730549373e-05,8.43816490013629e-05,9.275510104030828e-06,1.6266460108443068e-05,8.334232123072096e-07,4.922099442096697e-06,7.396876133700693e-05,8.422476933786977e-06,5.510398180195904e-06,2.059045583347224e-07,1.5276157232642736e-05,8.138132543705693e-07,2.3590779397778192e-05,0.0003595191638313,0.0008670739001264,Bihar,2010,0.0020030493484591,60.338,0.60338
3.499553309830066e-05,3.284373529044467e-05,2.401560053410696e-06,8.530341309714791e-06,0.0,8.530341309714791e-06,2.0739872621254768e-05,4.976032430666961e-06,1.5763840190587806e-05,1.2401656115812833e-05,1.412117311405489e-06,2.116254719065505e-05,3.105697461070712e-05,9.319013631254864e-05,1.0086552224324922e-05,8.31035840882237e-05,8.267130327860978e-05,9.087503242106073e-06,1.5936752514433377e-05,8.165304181596365e-07,4.822332587248677e-06,7.246947617172115e-05,8.25176034351915e-06,5.398707000067244e-06,2.0173104448649842e-07,1.4966522252855455e-05,7.97317937732351e-07,2.3112613954024533e-05,0.0003522320099136,0.0008494990345728,Bihar,2011,0.0023741246313605,61.82,0.6182
1.664816870144284e-05,1.1098779134295228e-05,6.659267480577137e-06,1.9977802441731408e-05,0.0,1.9977802441731408e-05,6.215316315205327e-05,5.549389567147614e-05,6.659267480577137e-06,5.549389567147614e-06,0.0,2.44173140954495e-05,0.0004039955604883,0.0016970033296337,0.0005482796892341,0.0011487236403995,0.000100998890122,2.885682574916759e-05,0.0001720310765815,2.219755826859045e-06,5.549389567147614e-06,0.0001054384017758,3.3296337402885683e-06,2.6637069922308543e-05,1.664816870144284e-05,3.9955604883462816e-05,0.0,6.659267480577137e-06,0.0010144284128745,0.00377025527192,Chandigarh,2001,0.006093229744728,81.94,0.8194
1.636839807944129e-05,1.0912265386294197e-05,6.547359231776517e-06,1.964207769532955e-05,0.0,1.964207769532955e-05,6.110868616324749e-05,5.456132693147097e-05,6.547359231776517e-06,5.4561326931470975e-06,0.0,2.4006983849847227e-05,0.0003972064600611,0.0016684853775643,0.0005390659100829,0.0011294194674814,9.930161501527717e-05,2.8371890004364908e-05,0.0001691401134875,2.182453077258839e-06,5.4561326931470975e-06,0.0001036665211697,3.2736796158882584e-06,2.6189436927106067e-05,1.636839807944129e-05,3.92841553906591e-05,0.0,6.547359231776517e-06,0.0009973810563072,0.0037068965517241,Chandigarh,2002,0.0070416848537756,82.389,0.82389
1.6097875080489376e-05,1.0731916720326253e-05,6.43915003219575e-06,1.931745009658725e-05,0.0,1.931745009658725e-05,6.0098733633827e-05,5.365958360163125e-05,6.43915003219575e-06,5.3659583601631255e-06,0.0,2.361021678471775e-05,0.0003906417686198,0.0016409100665378,0.0005301566859841,0.0011107533805537,9.766044215496888e-05,2.790298347284825e-05,0.000166344709165,2.14638334406525e-06,5.3659583601631255e-06,0.000101953208843,3.219575016097875e-06,2.5756600128783e-05,1.6097875080489376e-05,3.86349001931745e-05,0.0,6.43915003219575e-06,0.0009808971882378,0.0036456321098948,Chandigarh,2003,0.00796200901481,82.838,0.8283799999999999
1.583614864864865e-05,1.0557432432432431e-05,6.334459459459459e-06,1.9003378378378377e-05,0.0,1.9003378378378377e-05,5.912162162162162e-05,5.2787162162162165e-05,6.334459459459459e-06,5.2787162162162165e-06,0.0,2.322635135135135e-05,0.0003842905405405,0.0016142314189189,0.0005215371621621,0.0010926942567567,9.607263513513512e-05,2.7449324324324325e-05,0.0001636402027027,2.1114864864864865e-06,5.2787162162162165e-06,0.0001002956081081,3.1672297297297296e-06,2.533783783783784e-05,1.583614864864865e-05,3.800675675675676e-05,0.0,6.334459459459459e-06,0.0009649493243243,0.0035863597972972,Chandigarh,2004,0.0089780405405405,83.287,0.8328700000000001
1.5582796592561812e-05,1.0388531061707875e-05,6.233118637024724e-06,1.869935591107417e-05,0.0,1.869935591107417e-05,5.8175773945564095e-05,5.194265530853937e-05,6.233118637024724e-06,5.194265530853938e-06,0.0,2.2854768335757324e-05,0.0003781425306461,0.0015884063993351,0.0005131934344483,0.0010752129648867,9.453563266154166e-05,2.7010180760440477e-05,0.0001610222314564,2.077706212341575e-06,5.194265530853938e-06,9.86910450862248e-05,3.116559318512362e-06,2.4932474548098897e-05,1.5582796592561812e-05,3.739871182214835e-05,0.0,6.233118637024724e-06,0.00094951173904,0.0035289840016621,Chandigarh,2005,0.0105807188863494,83.736,0.83736
1.5337423312883436e-05,1.0224948875255623e-05,6.134969325153374e-06,1.8404907975460123e-05,0.0,1.8404907975460123e-05,5.725971370143149e-05,5.112474437627812e-05,6.134969325153374e-06,5.112474437627812e-06,0.0,2.2494887525562373e-05,0.0003721881390593,0.0015633946830265,0.0005051124744376,0.0010582822085889,9.304703476482618e-05,2.6584867075664623e-05,0.0001584867075664,2.044989775051125e-06,5.112474437627812e-06,9.713701431492842e-05,3.067484662576687e-06,2.4539877300613496e-05,1.5337423312883436e-05,3.6809815950920246e-05,0.0,6.134969325153374e-06,0.0009345603271983,0.0034734151329243,Chandigarh,2006,0.0125521472392638,84.185,0.8418499999999999
1.5099657741091202e-05,1.00664384940608e-05,6.039863096436481e-06,1.811958928930944e-05,0.0,1.811958928930944e-05,5.637205556674049e-05,5.033219247030401e-05,6.039863096436481e-06,5.0332192470304e-06,0.0,2.214616468693376e-05,0.0003664183611838,0.0015391584457418,0.0004972820616066,0.0010418763841352,9.16045902959533e-05,2.6172740084558083e-05,0.0001560297966579,2.01328769881216e-06,5.0332192470304e-06,9.56311656935776e-05,3.0199315482182403e-06,2.4159452385745923e-05,1.5099657741091202e-05,3.623917857861888e-05,0.0,6.039863096436481e-06,0.0009200724783571,0.0034195691564324,Chandigarh,2007,0.0137598147775317,84.634,0.84634
1.4869151467089613e-05,9.912767644726408e-06,5.947660586835844e-06,1.7842981760507535e-05,0.0,1.7842981760507535e-05,5.551149881046788e-05,4.956383822363204e-05,5.947660586835844e-06,4.956383822363204e-06,0.0,2.1808088818398097e-05,0.000360824742268,0.0015156621728786,0.0004896907216494,0.0010259714512291,9.020618556701032e-05,2.577319587628866e-05,0.0001536478984932,1.982553528945281e-06,4.956383822363204e-06,9.417129262490088e-05,2.973830293417922e-06,2.3790642347343377e-05,1.4869151467089613e-05,3.568596352101507e-05,0.0,5.947660586835844e-06,0.0009060269627279,0.0033673671689135,Chandigarh,2008,0.0152002379064234,85.083,0.85083
1.4645577035735208e-05,9.763718023823473e-06,5.858230814294083e-06,1.757469244288225e-05,0.0,1.757469244288225e-05,5.467682093341144e-05,4.881859011911736e-05,5.858230814294083e-06,4.881859011911736e-06,0.0,2.148017965241164e-05,0.0003553993360671,0.0014928724858426,0.0004823276703768,0.0010105448154657,8.884983401679359e-05,2.5385666861941026e-05,0.0001513376293692,1.9527436047646943e-06,4.881859011911736e-06,9.275532122632298e-05,2.9291154071470417e-06,2.3432923257176333e-05,1.4645577035735208e-05,3.51493848857645e-05,0.0,5.858230814294083e-06,0.0008924038273774,0.0033167350126928,Chandigarh,2009,0.017298379222808,85.53200000000001,0.8553200000000001
1.442862639476722e-05,9.619084263178145e-06,5.771450557906888e-06,1.7314351673720663e-05,0.0,1.7314351673720663e-05,5.3866871873797614e-05,4.809542131589073e-05,5.771450557906888e-06,4.809542131589072e-06,0.0,2.116198537899192e-05,0.0003501346671796,0.0014707579838399,0.000475182762601,0.0009955752212389,8.753366679492112e-05,2.5009619084263177e-05,0.0001490958060792,1.923816852635629e-06,4.809542131589072e-06,9.138130050019238e-05,2.885725278953444e-06,2.308580223162755e-05,1.442862639476722e-05,3.4628703347441325e-05,0.0,5.771450557906888e-06,0.0008791843016544,0.0032676029242016,Chandigarh,2010,0.0192545209696036,85.98100000000001,0.8598100000000001
1.4218009478672984e-05,9.47867298578199e-06,5.687203791469195e-06,1.7061611374407583e-05,0.0,1.7061611374407583e-05,5.308056872037915e-05,4.739336492890995e-05,5.687203791469195e-06,4.739336492890995e-06,0.0,2.0853080568720375e-05,0.0003450236966824,0.001449289099526,0.0004682464454976,0.0009810426540284,8.625592417061611e-05,2.4644549763033176e-05,0.0001469194312796,1.895734597156398e-06,4.739336492890995e-06,9.004739336492891e-05,2.8436018957345973e-06,2.274881516587678e-05,1.4218009478672984e-05,3.4123222748815166e-05,0.0,5.687203791469195e-06,0.0008663507109004,0.0032199052132701,Chandigarh,2011,0.0177895734597156,86.43,0.8643000000000001
4.223864836325237e-05,2.539118748200057e-05,2.159930882211769e-06,4.603052702313526e-05,0.0,4.603052702313526e-05,9.935682058174138e-06,8.207737352404723e-06,1.7279447057694154e-06,4.175866372276088e-06,9.11970816933858e-07,1.6223480848612843e-05,0.0001989056350196,0.0002309686090045,4.41585869252184e-05,0.0001868100220792,4.180666218681002e-05,7.391763463569166e-06,1.9295382547758476e-05,3.839877123932034e-07,1.0319669770567342e-05,0.0002628875875971,3.3598924834405297e-06,8.46212921186522e-05,7.72775271191322e-06,4.031870980128636e-05,0.0,3.307094172986464e-05,0.000757895747336,0.0018460209273303,Chhattisgarh,2001,0.0014178266295478,64.66,0.6466
4.13046641414497e-05,2.482973560321237e-05,2.1121703254150416e-06,4.501269649051166e-05,0.0,4.501269649051166e-05,9.71598349690919e-06,8.026247236577157e-06,1.6897362603320332e-06,4.083529295802414e-06,8.91805248508573e-07,1.5864745999784088e-05,0.0001945074184115,0.0002258614134643,4.318214887515196e-05,0.0001826792645892,4.088223007636669e-05,7.228316224753698e-06,1.8868721573707702e-05,3.754969467404519e-07,1.0091480443649642e-05,0.0002570745971621,3.2855982839789534e-06,8.275013963792707e-05,7.556876053151592e-06,3.942717940774744e-05,0.0,3.233967453802141e-05,0.0007411370986289,0.0018052015714547,Chhattisgarh,2002,0.0015251277863046,65.298,0.65298
