STATE/UT,YEAR,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total,grand_total_capita
Tripura,2005,Educational Standard - Graduate,15,0,15,8,0,8,0,0,0,0,0,0,23,0,23,6.7866627323694305e-06
Tripura,2005,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.9507229271171436e-07
Tripura,2005,Educational Standard - Holding technical degree/diploma etc,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,5.901445854234287e-07
Tripura,2006,Educational Standard - Illiterate,93,2,95,135,6,141,0,0,0,0,0,0,228,8,236,6.86745234977448e-05
Tripura,2006,Educational Standard - Below Class X,515,16,531,364,9,373,0,0,0,0,0,0,879,25,904,0.0002630583442455987
Tripura,2006,Educational Standard - Class X and above but below graduate,147,0,147,59,0,59,0,0,0,0,0,0,206,0,206,5.9944711188709446e-05
Tripura,2006,Educational Standard - Graduate,12,0,12,5,0,5,0,0,0,0,0,0,17,0,17,4.9468936417867015e-06
Tripura,2006,Educational Standard - Post-Graduate,2,0,2,2,0,2,0,0,0,0,0,0,4,0,4,1.1639749745380475e-06
Tripura,2006,Educational Standard - Holding technical degree/diploma etc,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3,8.729812309035356e-07
Tripura,2007,Educational Standard - Illiterate,104,20,124,116,9,125,0,0,0,0,0,0,220,29,249,7.146957520091849e-05
Tripura,2007,Educational Standard - Below Class X,610,3,613,267,5,272,1,0,1,0,0,0,878,8,886,0.0002543053960964409
Tripura,2007,Educational Standard - Class X and above but below graduate,61,0,61,74,0,74,0,0,0,0,0,0,135,0,135,3.874856486796785e-05
Tripura,2007,Educational Standard - Graduate,10,0,10,27,0,27,0,0,0,0,0,0,37,0,37,1.0619977037887486e-05
Tripura,2007,Educational Standard - Post-Graduate,2,0,2,5,0,5,0,0,0,0,0,0,7,0,7,2.0091848450057405e-06
Tripura,2007,Educational Standard - Holding technical degree/diploma etc,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8.610792192881745e-07
Tripura,2008,Educational Standard - Illiterate,131,3,134,100,5,105,0,0,0,0,0,0,231,8,239,6.767662466374062e-05
Tripura,2008,Educational Standard - Below Class X,584,16,600,218,3,221,0,0,0,0,0,0,802,19,821,0.00023247911652272407
Tripura,2008,Educational Standard - Class X and above but below graduate,82,0,82,62,0,62,0,0,0,0,0,0,144,0,144,4.0775874274387656e-05
Tripura,2008,Educational Standard - Graduate,8,0,8,63,0,63,0,0,0,0,0,0,71,0,71,2.0104771343621692e-05
Tripura,2008,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.831657935721365e-07
Tripura,2008,Educational Standard - Holding technical degree/diploma etc,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,5.66331587144273e-07
Tripura,2009,Educational Standard - Illiterate,28,7,35,34,2,36,0,0,0,0,0,0,62,9,71,1.9837943559653533e-05
Tripura,2009,Educational Standard - Below Class X,350,6,356,260,5,265,0,0,0,0,0,0,610,11,621,0.000173512154233026
Tripura,2009,Educational Standard - Class X and above but below graduate,241,1,242,20,9,29,0,0,0,0,0,0,261,10,271,7.571947471360715e-05
Tripura,2009,Educational Standard - Graduate,12,0,12,4,0,4,0,0,0,0,0,0,16,0,16,4.470522492316289e-06
Tripura,2009,Educational Standard - Post-Graduate,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8.382229673093043e-07
Tripura,2009,Educational Standard - Holding technical degree/diploma etc,5,0,5,1,0,1,0,0,0,0,0,0,6,0,6,1.6764459346186086e-06
Tripura,2010,Educational Standard - Illiterate,65,1,66,67,5,72,0,0,0,0,0,0,132,6,138,3.805321935750724e-05
Tripura,2010,Educational Standard - Below Class X,475,9,484,244,5,249,0,0,0,0,0,0,719,14,733,0.00020212325934096235
Tripura,2010,Educational Standard - Class X and above but below graduate,43,2,45,22,0,22,0,0,0,0,0,0,65,2,67,1.8475113746036124e-05
Tripura,2010,Educational Standard - Graduate,6,0,6,4,0,4,0,0,0,0,0,0,10,0,10,2.757479663587481e-06
Tripura,2010,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.757479663587481e-07
Tripura,2010,Educational Standard - Holding technical degree/diploma etc,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,5.514959327174962e-07
Tripura,2011,Educational Standard - Illiterate,82,0,82,68,8,76,0,0,0,0,0,0,150,8,158,4.300489929232444e-05
Tripura,2011,Educational Standard - Below Class X,402,13,415,210,12,222,0,0,0,0,0,0,612,25,637,0.000173380511703865
Tripura,2011,Educational Standard - Class X and above but below graduate,62,2,64,27,0,27,0,0,0,0,0,0,89,2,91,2.476864452912357e-05
Tripura,2011,Educational Standard - Graduate,6,0,6,4,0,4,0,0,0,0,0,0,10,0,10,2.7218290691344582e-06
Tripura,2011,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.7218290691344584e-07
Tripura,2011,Educational Standard - Holding technical degree/diploma etc,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,5.443658138268917e-07
Uttar Pradesh,2001,Educational Standard - Illiterate,1521,99,1620,16610,658,17268,90,3,93,199,3,202,18420,763,19183,0.00011542256826195261
Uttar Pradesh,2001,Educational Standard - Below Class X,2448,23,2471,16434,345,16779,120,2,122,109,1,110,19111,371,19482,0.00011722162721573063
Uttar Pradesh,2001,Educational Standard - Class X and above but below graduate,1012,2,1014,8228,115,8343,40,0,40,28,0,28,9308,117,9425,5.670946702126379e-05
Uttar Pradesh,2001,Educational Standard - Graduate,251,4,255,2243,19,2262,27,0,27,3,0,3,2524,23,2547,1.5325094164791392e-05
Uttar Pradesh,2001,Educational Standard - Post-Graduate,38,0,38,620,5,625,1,0,1,0,0,0,659,5,664,3.99523459969434e-06
Uttar Pradesh,2001,Educational Standard - Holding technical degree/diploma etc,155,15,170,1563,35,1598,226,1,227,0,0,0,1944,51,1995,1.200375455781658e-05
Uttar Pradesh,2002,Educational Standard - Illiterate,1960,110,2070,18372,701,19073,496,5,501,84,0,84,20912,816,21728,0.00012814388350041342
Uttar Pradesh,2002,Educational Standard - Below Class X,2384,39,2423,14985,283,15268,349,0,349,24,0,24,17742,322,18064,0.00010653493701912132
Uttar Pradesh,2002,Educational Standard - Class X and above but below graduate,1249,5,1254,7404,89,7493,158,2,160,15,0,15,8826,96,8922,5.2618728304063356e-05
Uttar Pradesh,2002,Educational Standard - Graduate,248,3,251,2437,27,2464,43,0,43,0,0,0,2728,30,2758,1.6265686243287013e-05
Uttar Pradesh,2002,Educational Standard - Post-Graduate,65,0,65,578,0,578,23,0,23,0,0,0,666,0,666,3.927827062374601e-06
Uttar Pradesh,2002,Educational Standard - Holding technical degree/diploma etc,10,0,10,75,0,75,2,0,2,0,0,0,87,0,87,5.130945261660515e-07
Uttar Pradesh,2003,Educational Standard - Illiterate,2396,142,2538,15001,538,15539,469,14,483,91,0,91,17957,694,18651,0.00010785862660825072
Uttar Pradesh,2003,Educational Standard - Below Class X,2567,21,2588,11496,207,11703,392,2,394,83,0,83,14538,230,14768,8.540325975822457e-05
Uttar Pradesh,2003,Educational Standard - Class X and above but below graduate,1139,8,1147,5665,73,5738,152,0,152,24,0,24,6980,81,7061,4.0833722721615905e-05
Uttar Pradesh,2003,Educational Standard - Graduate,326,3,329,2409,3,2412,36,0,36,3,0,3,2774,6,2780,1.6076724141919307e-05
Uttar Pradesh,2003,Educational Standard - Post-Graduate,135,2,137,1304,22,1326,13,0,13,1,0,1,1453,24,1477,8.541482574681589e-06
Uttar Pradesh,2003,Educational Standard - Holding technical degree/diploma etc,450,0,450,4909,83,4992,336,3,339,13,0,13,5708,86,5794,3.3506668949021746e-05
Uttar Pradesh,2004,Educational Standard - Illiterate,2851,152,3003,18403,559,18962,895,61,956,59,1,60,22208,773,22981,0.00013036483547402972
Uttar Pradesh,2004,Educational Standard - Below Class X,3529,36,3565,12717,240,12957,512,9,521,57,0,57,16815,285,17100,9.700355452791036e-05
Uttar Pradesh,2004,Educational Standard - Class X and above but below graduate,1294,4,1298,6437,70,6507,533,3,536,1,0,1,8265,77,8342,4.732185098665662e-05
Uttar Pradesh,2004,Educational Standard - Graduate,341,5,346,2132,11,2143,38,0,38,0,0,0,2511,16,2527,1.4334969724680086e-05
Uttar Pradesh,2004,Educational Standard - Post-Graduate,85,0,85,496,1,497,2,0,2,0,0,0,583,1,584,3.3128699324151845e-06
Uttar Pradesh,2004,Educational Standard - Holding technical degree/diploma etc,14,0,14,158,0,158,0,0,0,0,0,0,172,0,172,9.75708267766116e-07
Uttar Pradesh,2005,Educational Standard - Illiterate,4223,197,4420,18422,741,19163,107,1,108,91,0,91,22843,939,23782,0.0001323843432218014
Uttar Pradesh,2005,Educational Standard - Below Class X,5030,73,5103,14795,220,15015,99,0,99,15,0,15,19939,293,20232,0.00011262299352718383
Uttar Pradesh,2005,Educational Standard - Class X and above but below graduate,2401,17,2418,5347,62,5409,20,0,20,1,0,1,7769,79,7848,4.3686499268551735e-05
Uttar Pradesh,2005,Educational Standard - Graduate,1044,4,1048,2012,17,2029,14,0,14,0,0,0,3070,21,3091,1.7206290677764195e-05
Uttar Pradesh,2005,Educational Standard - Post-Graduate,187,0,187,386,2,388,4,0,4,0,0,0,577,2,579,3.223048302305231e-06
Uttar Pradesh,2005,Educational Standard - Holding technical degree/diploma etc,106,2,108,1067,7,1074,4,0,4,0,0,0,1177,9,1186,6.601960771215897e-06
Uttar Pradesh,2006,Educational Standard - Illiterate,6123,314,6437,22221,866,23087,185,1,186,24,0,24,28553,1181,29734,0.00016247643507008005
Uttar Pradesh,2006,Educational Standard - Below Class X,5395,126,5521,16844,446,17290,7,0,7,0,0,0,22246,572,22818,0.00012468511789295376
Uttar Pradesh,2006,Educational Standard - Class X and above but below graduate,2938,30,2968,6119,122,6241,0,0,0,0,0,0,9057,152,9209,5.032102948006885e-05
Uttar Pradesh,2006,Educational Standard - Graduate,965,7,972,2378,30,2408,0,0,0,0,0,0,3343,37,3380,1.8469440725663232e-05
Uttar Pradesh,2006,Educational Standard - Post-Graduate,344,0,344,948,5,953,0,0,0,0,0,0,1292,5,1297,7.087238053605093e-06
Uttar Pradesh,2006,Educational Standard - Holding technical degree/diploma etc,47,0,47,184,0,184,0,0,0,0,0,0,231,0,231,1.2622605939728422e-06
Uttar Pradesh,2007,Educational Standard - Illiterate,6142,358,6500,22324,1056,23380,850,24,874,105,1,106,29421,1439,30860,0.0001655877883566995
Uttar Pradesh,2007,Educational Standard - Below Class X,5567,160,5727,18071,445,18516,881,20,901,42,0,42,24561,625,25186,0.00013514238618120004
Uttar Pradesh,2007,Educational Standard - Class X and above but below graduate,3402,51,3453,8135,159,8294,345,9,354,26,0,26,11908,219,12127,6.507074236557663e-05
Uttar Pradesh,2007,Educational Standard - Graduate,916,6,922,2546,28,2574,79,0,79,11,0,11,3552,34,3586,1.9241665879686467e-05
Uttar Pradesh,2007,Educational Standard - Post-Graduate,327,3,330,926,8,934,40,0,40,13,0,13,1306,11,1317,7.066724473939508e-06
Uttar Pradesh,2007,Educational Standard - Holding technical degree/diploma etc,2760,1,2761,294,0,294,49,0,49,0,0,0,3103,1,3104,1.6655362769254542e-05
Uttar Pradesh,2008,Educational Standard - Illiterate,7590,425,8015,23566,1217,24783,235,0,235,11,1,12,31402,1643,33045,0.00017417057489730025
Uttar Pradesh,2008,Educational Standard - Below Class X,7494,164,7658,18224,508,18732,204,0,204,7,0,7,25929,672,26601,0.00014020612688282898
Uttar Pradesh,2008,Educational Standard - Class X and above but below graduate,4244,66,4310,9026,187,9213,126,0,126,9,0,9,13405,253,13658,7.198734186555686e-05
Uttar Pradesh,2008,Educational Standard - Graduate,1177,6,1183,3000,30,3030,26,0,26,0,0,0,4203,36,4239,2.2342534936893803e-05
Uttar Pradesh,2008,Educational Standard - Post-Graduate,285,2,287,1095,13,1108,8,0,8,0,0,0,1388,15,1403,7.394804556844068e-06
Uttar Pradesh,2008,Educational Standard - Holding technical degree/diploma etc,212,10,222,1567,65,1632,9,0,9,0,0,0,1788,75,1863,9.819330641055237e-06
Uttar Pradesh,2009,Educational Standard - Illiterate,8168,462,8630,19761,1110,20871,116,2,118,11,0,11,28056,1574,29630,0.00015345239402307328
Uttar Pradesh,2009,Educational Standard - Below Class X,8938,190,9128,21229,663,21892,92,0,92,3,0,3,30262,853,31115,0.0001611431400616917
Uttar Pradesh,2009,Educational Standard - Class X and above but below graduate,4984,52,5036,11030,215,11245,54,0,54,9,0,9,16077,267,16344,8.464481700685487e-05
Uttar Pradesh,2009,Educational Standard - Graduate,1242,11,1253,3419,40,3459,22,0,22,0,0,0,4683,51,4734,2.451716615947448e-05
Uttar Pradesh,2009,Educational Standard - Post-Graduate,320,1,321,1262,12,1274,8,0,8,0,0,0,1590,13,1603,8.301862558858807e-06
Uttar Pradesh,2009,Educational Standard - Holding technical degree/diploma etc,62,0,62,316,1,317,0,0,0,0,0,0,378,1,379,1.962823399755139e-06
Uttar Pradesh,2010,Educational Standard - Illiterate,9168,542,9710,18203,1009,19212,91,0,91,15,0,15,27477,1551,29028,0.00014776233821632513
Uttar Pradesh,2010,Educational Standard - Below Class X,9963,193,10156,20223,554,20777,78,0,78,5,0,5,30269,747,31016,0.00015788193062276216
Uttar Pradesh,2010,Educational Standard - Class X and above but below graduate,4984,52,5036,11030,216,11246,48,0,48,10,0,10,16072,268,16340,8.31761267209161e-05
Uttar Pradesh,2010,Educational Standard - Graduate,1237,11,1248,3218,40,3258,16,0,16,0,0,0,4471,51,4522,2.301850948788143e-05
Uttar Pradesh,2010,Educational Standard - Post-Graduate,320,1,321,1050,12,1062,5,0,5,0,0,0,1375,13,1388,7.065389466868515e-06
Uttar Pradesh,2010,Educational Standard - Holding technical degree/diploma etc,62,0,62,316,1,317,0,0,0,0,0,0,378,1,379,1.9292381901607833e-06
Uttar Pradesh,2011,Educational Standard - Illiterate,9555,594,10149,17612,1127,18739,89,0,89,27,0,27,27283,1721,29004,0.0001451564470602366
Uttar Pradesh,2011,Educational Standard - Below Class X,10364,224,10588,19813,644,20457,73,0,73,8,0,8,30258,868,31126,0.0001557764298440534
Uttar Pradesh,2011,Educational Standard - Class X and above but below graduate,5324,68,5392,10625,336,10961,36,0,36,22,0,22,16007,404,16411,8.213220427201569e-05
Uttar Pradesh,2011,Educational Standard - Graduate,1408,17,1425,2738,87,2825,12,0,12,0,0,0,4158,104,4262,2.1330050247232398e-05
Uttar Pradesh,2011,Educational Standard - Post-Graduate,403,2,405,736,37,773,3,0,3,0,0,0,1142,39,1181,5.910555922567213e-06
Uttar Pradesh,2011,Educational Standard - Holding technical degree/diploma etc,92,0,92,304,3,307,0,0,0,0,0,0,396,3,399,1.996877064440574e-06
Uttarakhand,2001,Educational Standard - Illiterate,128,3,131,709,38,747,0,0,0,0,0,0,837,41,878,0.00010342796560254447
Uttarakhand,2001,Educational Standard - Below Class X,214,0,214,495,18,513,0,0,0,0,0,0,709,18,727,8.56402403109907e-05
Uttarakhand,2001,Educational Standard - Class X and above but below graduate,142,0,142,427,7,434,0,0,0,0,0,0,569,7,576,6.785251501943691e-05
Uttarakhand,2001,Educational Standard - Graduate,13,0,13,58,0,58,0,0,0,0,0,0,71,0,71,8.363764872187536e-06
Uttarakhand,2001,Educational Standard - Post-Graduate,9,0,9,23,0,23,0,0,0,0,0,0,32,0,32,3.7695841677464954e-06
Uttarakhand,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,7.067970314524679e-07
Uttarakhand,2002,Educational Standard - Illiterate,167,9,176,800,24,824,0,0,0,0,0,0,967,33,1000,0.00011562431348063871
Uttarakhand,2002,Educational Standard - Below Class X,258,3,261,602,20,622,0,0,0,0,0,0,860,23,883,0.00010209626880340398
Uttarakhand,2002,Educational Standard - Class X and above but below graduate,185,0,185,152,6,158,0,0,0,0,0,0,337,6,343,3.9659139523859074e-05
Uttarakhand,2002,Educational Standard - Graduate,19,0,19,80,0,80,0,0,0,0,0,0,99,0,99,1.1446807034583231e-05
Uttarakhand,2002,Educational Standard - Post-Graduate,16,0,16,18,0,18,0,0,0,0,0,0,34,0,34,3.9312266583417165e-06
Uttarakhand,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Uttarakhand,2003,Educational Standard - Illiterate,165,8,173,500,26,526,0,0,0,2,0,2,667,34,701,7.958312519867399e-05
Uttarakhand,2003,Educational Standard - Below Class X,337,4,341,697,18,715,5,0,5,0,0,0,1039,22,1061,0.00012045320376004723
Uttarakhand,2003,Educational Standard - Class X and above but below graduate,161,0,161,439,3,442,0,0,0,0,0,0,600,3,603,6.845738159030017e-05
Uttarakhand,2003,Educational Standard - Graduate,21,0,21,23,0,23,0,0,0,0,0,0,44,0,44,4.99523182416784e-06
Uttarakhand,2003,Educational Standard - Post-Graduate,9,0,9,10,0,10,0,0,0,0,0,0,19,0,19,2.1570319240724764e-06
Uttarakhand,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3.4058398801144364e-07
Uttarakhand,2004,Educational Standard - Illiterate,209,8,217,176,42,218,0,0,0,0,0,0,385,50,435,4.850525752389023e-05
Uttarakhand,2004,Educational Standard - Below Class X,257,6,263,732,26,758,2,0,2,0,0,0,991,32,1023,0.00011407098493549358
Uttarakhand,2004,Educational Standard - Class X and above but below graduate,240,7,247,456,12,468,3,0,3,0,0,0,699,19,718,8.006155149920273e-05
Uttarakhand,2004,Educational Standard - Graduate,12,0,12,42,3,45,0,0,0,0,0,0,54,3,57,6.355861330716651e-06
Uttarakhand,2004,Educational Standard - Post-Graduate,4,0,4,65,0,65,0,0,0,0,0,0,69,0,69,7.693937400341209e-06
Uttarakhand,2004,Educational Standard - Holding technical degree/diploma etc,7,0,7,56,0,56,0,0,0,0,0,0,63,0,63,7.02489936552893e-06
Uttarakhand,2005,Educational Standard - Illiterate,95,6,101,325,16,341,0,0,0,0,0,0,420,22,442,4.842349744735862e-05
Uttarakhand,2005,Educational Standard - Below Class X,403,7,410,813,16,829,2,0,2,5,0,5,1223,23,1246,0.00013650605841495213
Uttarakhand,2005,Educational Standard - Class X and above but below graduate,183,1,184,349,2,351,0,0,0,0,0,0,532,3,535,5.861215188763996e-05
Uttarakhand,2005,Educational Standard - Graduate,44,0,44,42,0,42,0,0,0,0,0,0,86,0,86,9.421766471658012e-06
Uttarakhand,2005,Educational Standard - Post-Graduate,25,0,25,11,0,11,0,0,0,0,0,0,36,0,36,3.94399526720568e-06
Uttarakhand,2005,Educational Standard - Holding technical degree/diploma etc,1,0,1,4,0,4,0,0,0,0,0,0,5,0,5,5.477771204452332e-07
Uttarakhand,2006,Educational Standard - Illiterate,299,7,306,473,18,491,0,0,0,0,0,0,772,25,797,8.5814266487214e-05
Uttarakhand,2006,Educational Standard - Below Class X,301,7,308,633,25,658,0,0,0,0,0,0,934,32,966,0.0001040107671601615
Uttarakhand,2006,Educational Standard - Class X and above but below graduate,194,3,197,427,9,436,0,0,0,0,0,0,621,12,633,6.815612382234185e-05
Uttarakhand,2006,Educational Standard - Graduate,58,0,58,81,0,81,0,0,0,0,0,0,139,0,139,1.496635262449529e-05
Uttarakhand,2006,Educational Standard - Post-Graduate,34,0,34,37,0,37,0,0,0,0,0,0,71,0,71,7.644683714670256e-06
Uttarakhand,2006,Educational Standard - Holding technical degree/diploma etc,4,0,4,34,0,34,0,0,0,0,0,0,38,0,38,4.091520861372813e-06
Uttarakhand,2007,Educational Standard - Illiterate,296,13,309,386,17,403,0,0,0,0,0,0,682,30,712,7.536624608349565e-05
Uttarakhand,2007,Educational Standard - Below Class X,435,12,447,831,33,864,0,0,0,0,0,0,1266,45,1311,0.0001387712761453129
Uttarakhand,2007,Educational Standard - Class X and above but below graduate,188,3,191,307,4,311,0,0,0,0,0,0,495,7,502,5.313743754763316e-05
Uttarakhand,2007,Educational Standard - Graduate,64,0,64,56,0,56,0,0,0,0,0,0,120,0,120,1.270217630620713e-05
Uttarakhand,2007,Educational Standard - Post-Graduate,23,0,23,14,0,14,0,0,0,0,0,0,37,0,37,3.916504361080531e-06
Uttarakhand,2007,Educational Standard - Holding technical degree/diploma etc,14,0,14,13,0,13,0,0,0,0,0,0,27,0,27,2.8579896688966045e-06
Uttarakhand,2008,Educational Standard - Illiterate,325,2,327,695,37,732,0,0,0,0,0,0,1020,39,1059,0.00011023326983730444
Uttarakhand,2008,Educational Standard - Below Class X,425,8,433,317,28,345,0,0,0,0,0,0,742,36,778,8.098345980493188e-05
Uttarakhand,2008,Educational Standard - Class X and above but below graduate,300,17,317,670,11,681,0,0,0,0,0,0,970,28,998,0.00010388366694771466
Uttarakhand,2008,Educational Standard - Graduate,87,6,93,135,8,143,0,0,0,0,0,0,222,14,236,2.4565676753166994e-05
Uttarakhand,2008,Educational Standard - Post-Graduate,40,2,42,70,1,71,0,0,0,0,0,0,110,3,113,1.1762379123338435e-05
Uttarakhand,2008,Educational Standard - Holding technical degree/diploma etc,10,0,10,40,0,40,0,0,0,0,0,0,50,0,50,5.204592532450635e-06
Uttarakhand,2009,Educational Standard - Illiterate,413,20,433,419,28,447,0,0,0,0,0,0,832,48,880,9.010300411606905e-05
Uttarakhand,2009,Educational Standard - Below Class X,414,19,433,1143,41,1184,0,0,0,0,0,0,1557,60,1617,0.00016556427006327688
Uttarakhand,2009,Educational Standard - Class X and above but below graduate,347,5,352,470,5,475,0,0,0,0,0,0,817,10,827,8.467634591362398e-05
Uttarakhand,2009,Educational Standard - Graduate,40,0,40,78,2,80,0,0,0,0,0,0,118,2,120,1.228677328855487e-05
Uttarakhand,2009,Educational Standard - Post-Graduate,17,0,17,25,0,25,0,0,0,0,0,0,42,0,42,4.3003706509942045e-06
Uttarakhand,2009,Educational Standard - Holding technical degree/diploma etc,8,0,8,13,0,13,0,0,0,0,0,0,21,0,21,2.1501853254971022e-06
Uttarakhand,2010,Educational Standard - Illiterate,372,18,390,502,21,523,0,0,0,0,0,0,874,39,913,9.197787695314468e-05
