MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR
3.412073490813648e-05,0.0,0.0,7.874015748031496e-06,0.0,7.874015748031496e-06,5.2493438320209976e-06,5.2493438320209976e-06,0.0,0.0,0.0,1.0498687664041995e-05,0.00016797900262467192,0.00017060367454068242,1.0498687664041995e-05,0.0001601049868766404,3.412073490813648e-05,2.6246719160104988e-05,2.099737532808399e-05,5.2493438320209976e-06,1.0498687664041995e-05,0.00030971128608923884,0.0,4.9868766404199474e-05,2.6246719160104988e-06,2.362204724409449e-05,0.0,0.0,0.0008477690288713911,0.001727034120734908,Andaman and Nicobar Islands,2011
3.414250098412282e-05,2.0404146437475396e-05,1.7845427109303242e-06,1.1428946332502296e-05,0.0,1.1428946332502296e-05,1.5509775619997377e-05,1.0038052748983073e-05,5.471722871014302e-06,2.8080304421991863e-06,1.1809473822333027e-07,8.253510038052749e-06,9.473822333027162e-05,0.00021980055110877838,4.003411625770896e-05,0.00017976643485106942,3.937803437869046e-05,1.0339850413331584e-05,7.073874819577484e-05,1.8895158115732843e-06,1.1442067970082667e-05,0.00045856186852119145,5.511087783755413e-06,4.650308358483139e-05,2.979923894502034e-05,7.598740322792284e-05,9.185146306259021e-08,9.710011809473823e-05,0.0004506495210602283,0.001706980711192757,Andhra Pradesh,2001
3.3771550129725844e-05,2.0182459820032163e-05,1.7651540421378612e-06,1.130477331398586e-05,0.0,1.130477331398586e-05,1.5341265277992292e-05,9.928991487025469e-06,5.412273790966824e-06,2.7775218015992816e-06,1.1681166455324081e-07,8.163837444887607e-06,9.370891311937763e-05,0.00021741246588125965,3.9599154283548636e-05,0.000177813311597711,3.8950200591586186e-05,1.0227510185328196e-05,6.997018706739125e-05,1.868986632851853e-06,1.131775238782511e-05,0.0004535796934602341,5.451211012484571e-06,4.599783768629838e-05,2.947547668893443e-05,7.516181660309083e-05,9.085351687474285e-08,9.604514641044244e-05,0.00044575331193516695,0.0016884347366740605,Andhra Pradesh,2002
3.340857324078568e-05,1.9965538581637868e-05,1.7461821524776526e-06,1.118326952064732e-05,0.0,1.118326952064732e-05,1.5176377236974894e-05,9.822274607686796e-06,5.354102629288097e-06,2.7476689752221888e-06,1.1555617185513878e-07,8.076092455209143e-06,9.270172897712245e-05,0.0002150757149717144,3.9173542258892044e-05,0.00017590217271282237,3.85315635263635e-05,1.011758482464993e-05,6.921814694122813e-05,1.8488987496822205e-06,1.119610909529789e-05,0.0004487046153135039,5.39262135323981e-06,4.550345256162354e-05,2.9158674031446686e-05,7.435397680145652e-05,8.987702255399684e-08,9.501285241422522e-05,0.0004409623517992096,0.0016702874267181277,Andhra Pradesh,2003
3.3053315938634145e-05,1.9753230701220635e-05,1.7276137462160814e-06,1.1064349801133874e-05,0.0,1.1064349801133874e-05,1.5014995941378e-05,9.717827322465457e-06,5.2971686189125435e-06,2.7184510418400103e-06,1.143273802642995e-07,7.990213576249376e-06,9.171596505647138e-05,0.00021278866075636455,3.875698190959753e-05,0.00017403167884676702,3.812182979701809e-05,1.0009997294252001e-05,6.848210077831539e-05,1.829238084228792e-06,1.1077052843385462e-05,0.0004439332175662749,5.33527774566731e-06,4.501958173963082e-05,2.884860895335824e-05,7.356331767895094e-05,8.892129576112183e-08,9.400251266175736e-05,0.0004362732830885669,0.0016525260634669397,Andhra Pradesh,2004
3.270553455071997e-05,1.9545390555868394e-05,1.7094360872013514e-06,1.0947932587885126e-05,0.0,1.0947932587885126e-05,1.4857010699058805e-05,9.615577990507601e-06,5.2414327085512024e-06,2.689847960743303e-06,1.1312444694714826e-07,7.906141903306251e-06,9.075094521760115e-05,0.00021054973453463115,3.834918751508326e-05,0.00017220054701954792,3.772071836537688e-05,9.904673799372536e-06,6.776154372134181e-05,1.8099911511543722e-06,1.0960501970879253e-05,0.00043926222749577666,5.279140857533585e-06,4.454589333118816e-05,2.8545068779663743e-05,7.278929691899283e-05,8.798568095889309e-08,9.301343415654413e-05,0.00043168288955031776,0.0016351384643230632,Andhra Pradesh,2005
3.23649955532337e-05,1.93418785877319e-05,1.6916369697308929e-06,1.0833939710555939e-05,0.0,1.0833939710555939e-05,1.470231542810232e-05,9.515457954736273e-06,5.186857473366047e-06,2.6618405259000814e-06,1.1194656417336791e-07,7.82382098500538e-06,8.980602148130182e-05,0.00020835743294089843,3.794988525477172e-05,0.0001704075476861267,3.732795989825301e-05,9.80154361873488e-06,6.705599193984737e-05,1.7911450267738865e-06,1.0846378217686314e-05,0.0004346885086851876,5.2241729947571695e-06,4.408206927004621e-05,2.8247849693079835e-05,7.203139479199707e-05,8.706954991261949e-08,9.204495276476917e-05,0.000427188088885572,0.0016181129540832509,Andhra Pradesh,2006
3.203147504819494e-05,1.9142560991523106e-05,1.6742046912200274e-06,1.0722296220975322e-05,0.0,1.0722296220975322e-05,1.4550808419279945e-05,9.417401388112655e-06,5.13340703116729e-06,2.6344103229491607e-06,1.107929575072077e-07,7.743196696892627e-06,8.88805725780044e-05,0.00020621031457813735,3.755881259494341e-05,0.00016865150198319394,3.694329616434781e-05,9.70053894618663e-06,6.63649815468174e-05,1.7726873201153233e-06,1.0734606549587235e-05,0.0004302090540004875,5.170338017003026e-06,4.3627804600616006e-05,2.7956756277652077e-05,7.12891129915822e-05,8.617230028338377e-08,9.109643172814855e-05,0.0004227859258475046,0.0016014383387950159,Andhra Pradesh,2007
3.170475827254151e-05,1.8947309421138373e-05,1.6571280265432918e-06,1.06129302288177e-05,0.0,1.06129302288177e-05,1.4402392113045376e-05,9.321345149306016e-06,5.0810469637393585e-06,2.607539688825474e-06,1.0966288410948255e-07,7.664217122762725e-06,8.797400258560711e-05,0.00020410699685754913,3.717571771311458e-05,0.00016693127914443456,3.65664794680619e-05,9.60159474203025e-06,6.568806758158005e-05,1.7546061457517208e-06,1.0625114993718753e-05,0.0004258209789971207,5.117601258442519e-06,4.318280680933402e-05,2.7671601090292764e-05,7.05619735420015e-05,8.529335430737532e-08,9.016726026779677e-05,0.0004184735657617854,0.0015851038812131639,Andhra Pradesh,2008
3.138463913695861e-05,1.8756000714054817e-05,1.6403962039301962e-06,1.0505772747229419e-05,0.0,1.0505772747229419e-05,1.4256972890040382e-05,9.227228647107354e-06,5.0297442429330285e-06,2.581211673831338e-06,1.0855563114243946e-07,7.586832443177158e-06,8.708573964982366e-05,0.00020204615302966706,3.6800358957286977e-05,0.00016524579407238007,3.619727211760676e-05,9.504648593360256e-06,6.502482305432124e-05,1.7368900982790314e-06,1.0517834484023023e-05,0.0004215215157260924,5.065929453313842e-06,4.274679519653394e-05,2.7392204258275558e-05,6.984951777176299e-05,8.443215755523069e-08,8.925685227267245e-05,0.000414248288439549,0.0015690992777432008,Andhra Pradesh,2009
3.1070919792366965e-05,1.85685166322562e-05,1.6239988823066516e-06,1.0400757547713922e-05,0.0,1.0400757547713922e-05,1.4114460874165163e-05,9.134993712974915e-06,4.979467161190248e-06,2.5554100059825255e-06,1.0747051427029312e-07,7.510994830668264e-06,8.62152347812796e-05,0.00020002650939352,3.643250433762937e-05,0.00016359400505589064,3.583544592501663e-05,9.409640582776775e-06,6.437483804790558e-05,1.7195282283246899e-06,1.0412698715966178e-05,0.0004173080069115482,5.015290665947012e-06,4.231950028599098e-05,2.711839310087063e-05,6.91513053488075e-05,8.358817776578354e-08,8.836464506668545e-05,0.00041010748245543855,0.0015534146367675735,Andhra Pradesh,2010
3.076341022215391e-05,1.8384743618543172e-05,1.6079261299819108e-06,1.029782102363415e-05,0.0,1.029782102363415e-05,1.3974769747342784e-05,9.044584481148249e-06,4.930185266194535e-06,2.530119057471536e-06,1.0640687624880293e-07,7.4366583511663375e-06,8.536196072403968e-05,0.00019804684267152198,3.607193104834419e-05,0.00016197491162317778,3.548078173585084e-05,9.316513164895189e-06,6.373771887303295e-05,1.7025100199808468e-06,1.0309644009884016e-05,0.00041317790047410173,4.9656542249441365e-06,4.190066326952862e-05,2.6850001773447937e-05,6.846691337297975e-05,8.276090374906894e-08,8.749009824901574e-05,0.00040604863976543193,0.0015380404582589471,Andhra Pradesh,2011
7.5591985428051e-05,4.8269581056466304e-05,2.73224043715847e-06,3.005464480874317e-05,0.0,3.005464480874317e-05,7.5591985428051e-05,5.0091074681238616e-05,2.5500910746812387e-05,2.0036429872495445e-05,1.8214936247723132e-06,7.650273224043716e-05,0.00022586520947176684,0.0004034608378870674,3.278688524590164e-05,0.00037067395264116573,2.185792349726776e-05,3.7340619307832425e-05,2.73224043715847e-05,3.6429872495446264e-06,1.1839708561020036e-05,0.000424408014571949,0.0,7.103825136612021e-05,2.73224043715847e-06,1.0018214936247722e-05,0.0,0.0,0.0005628415300546448,0.002132969034608379,Arunachal Pradesh,2001
7.367299840227232e-05,4.704420379904136e-05,2.662879460323096e-06,2.9291674063554056e-05,0.0,2.9291674063554056e-05,7.367299840227232e-05,4.88194567725901e-05,2.485354162968223e-05,1.9527782709036037e-05,1.7752529735487308e-06,7.45606248890467e-05,0.0002201313687200426,0.00039321853364104387,3.195455352387715e-05,0.0003612639801171667,2.130303568258477e-05,3.6392685957748977e-05,2.662879460323096e-05,3.5505059470974615e-06,1.153914432806675e-05,0.0004136339428368543,0.0,6.92348659684005e-05,2.662879460323096e-06,9.763891354518019e-06,0.0,0.0,0.0005485531688265578,0.0020788212320255635,Arunachal Pradesh,2002
7.184903047091413e-05,4.587950138504155e-05,2.596952908587258e-06,2.8566481994459834e-05,0.0,2.8566481994459834e-05,7.184903047091413e-05,4.7610803324099725e-05,2.4238227146814403e-05,1.904432132963989e-05,1.7313019390581717e-06,7.271468144044321e-05,0.0002146814404432133,0.000383483379501385,3.1163434903047094e-05,0.00035231994459833794,2.0775623268698063e-05,3.549168975069252e-05,2.5969529085872575e-05,3.4626038781163433e-06,1.1253462603878116e-05,0.000403393351800554,0.0,6.75207756232687e-05,2.596952908587258e-06,9.522160664819945e-06,0.0,0.0,0.0005349722991689751,0.002027354570637119,Arunachal Pradesh,2003
7.011319479641832e-05,4.477107619530326e-05,2.534211860111505e-06,2.7876330461226558e-05,0.0,2.7876330461226558e-05,7.011319479641832e-05,4.646055076871093e-05,2.3652644027707384e-05,1.8584220307484373e-05,1.6894745734076703e-06,7.095793208312214e-05,0.00020949484710255112,0.00037421861800979894,3.0410542321338064e-05,0.0003438080756884609,2.027369488089204e-05,3.463422875485724e-05,2.5342118601115053e-05,3.3789491468153405e-06,1.0981584727149856e-05,0.00039364757560398717,0.0,6.588950836289913e-05,2.534211860111505e-06,9.292110153742187e-06,0.0,0.0,0.0005220476431829701,0.0019783747254603816,Arunachal Pradesh,2004
6.845925437149456e-05,4.371494556252062e-05,2.4744308808973935e-06,2.721873968987133e-05,0.0,2.721873968987133e-05,6.845925437149456e-05,4.536456614978555e-05,2.309468822170901e-05,1.814582645991422e-05,1.6496205872649291e-06,6.928406466512702e-05,0.0002045529528208512,0.0003653909600791818,2.9693170570768723e-05,0.00033569778950841305,1.9795447047179148e-05,3.381722203893104e-05,2.4744308808973936e-05,3.2992411745298582e-06,1.0722533817222039e-05,0.0003843615968327285,0.0,6.433520290333224e-05,2.4744308808973935e-06,9.07291322995711e-06,0.0,0.0,0.0005097327614648631,0.0019317057076872319,Arunachal Pradesh,2005
6.68815471394037e-05,4.2707493956486705e-05,2.4174053182917003e-06,2.6591458501208703e-05,0.0,2.6591458501208703e-05,6.68815471394037e-05,4.4319097502014506e-05,2.2562449637389203e-05,1.7727639000805802e-05,1.6116035455278002e-06,6.768734891216761e-05,0.00019983883964544723,0.0003569701853344077,2.9008863819500404e-05,0.00032796132151490735,1.9339242546333602e-05,3.3037872683319904e-05,2.4174053182917003e-05,3.2232070910556004e-06,1.0475423045930701e-05,0.00037550362610797743,0.0,6.285253827558421e-05,2.4174053182917003e-06,8.863819500402901e-06,0.0,0.0,0.0004979854955680902,0.001887187751813054,Arunachal Pradesh,2006
6.537492123503466e-05,4.174543163201008e-05,2.3629489603024573e-06,2.5992438563327033e-05,0.0,2.5992438563327033e-05,6.537492123503466e-05,4.3320730938878385e-05,2.205419029615627e-05,1.7328292375551355e-05,1.575299306868305e-06,6.61625708884688e-05,0.00019533711405166982,0.00034892879647132957,2.835538752362949e-05,0.0003205734089477001,1.8903591682419658e-05,3.2293635790800254e-05,2.3629489603024576e-05,3.15059861373661e-06,1.0239445494643982e-05,0.00036704473850031506,0.0,6.143667296786389e-05,2.3629489603024573e-06,8.664146187775678e-06,0.0,0.0,0.00048676748582230625,0.001844675488342785,Arunachal Pradesh,2007
6.39346787860114e-05,4.082575874287475e-05,2.310892004313665e-06,2.5419812047450314e-05,0.0,2.5419812047450314e-05,6.39346787860114e-05,4.236635341241719e-05,2.1568325373594208e-05,1.6946541364966876e-05,1.5405946695424434e-06,6.470497612078263e-05,0.00019103373902326298,0.0003412417193036512,2.7730704051763982e-05,0.00031351101525188725,1.848713603450932e-05,3.158219072562009e-05,2.310892004313665e-05,3.081189339084887e-06,1.0013865352025882e-05,0.0003589585580033893,0.0,6.008319211215529e-05,2.310892004313665e-06,8.473270682483438e-06,0.0,0.0,0.000476043752888615,0.0018040363580342012,Arunachal Pradesh,2008
6.255652698221285e-05,3.9945734097075674e-05,2.261079288513717e-06,2.487187217365089e-05,0.0,2.487187217365089e-05,6.255652698221285e-05,4.145312028941815e-05,2.1103406692794693e-05,1.658124811576726e-05,1.5073861923424781e-06,6.331022007838408e-05,0.00018691588785046728,0.0003338860416038589,2.7132951462164607e-05,0.0003067530901416943,1.8088634308109737e-05,3.09014169430208e-05,2.2610792885137174e-05,3.0147723846849563e-06,9.798010250226108e-06,0.0003512209828157974,0.0,5.878806150135665e-05,2.261079288513717e-06,8.29062405788363e-06,0.0,0.0,0.0004657823334338257,0.001765149231233042,Arunachal Pradesh,2009
6.1236535340121e-05,3.9102847867788104e-05,2.213368747233289e-06,2.434705621956618e-05,0.0,2.434705621956618e-05,6.1236535340121e-05,4.05784270326103e-05,2.0658108307510697e-05,1.623137081304412e-05,1.4755791648221928e-06,6.197432492253209e-05,0.0001829718164379519,0.0003268407850081157,2.656042496679947e-05,0.0003002803600413162,1.7706949977866312e-05,3.024937287885495e-05,2.2133687472332892e-05,2.9511583296443855e-06,9.591264571344252e-06,0.0003438099454035709,0.0,5.754758742806552e-05,2.213368747233289e-06,8.11568540652206e-06,0.0,0.0,0.00045595396193005757,0.0017279032020067876,Arunachal Pradesh,2010
5.9971098265895955e-05,3.829479768786127e-05,2.1676300578034682e-06,2.384393063583815e-05,0.0,2.384393063583815e-05,5.9971098265895955e-05,3.9739884393063584e-05,2.023121387283237e-05,1.5895953757225435e-05,1.4450867052023122e-06,6.069364161849711e-05,0.0001791907514450867,0.00032008670520231215,2.6011560693641617e-05,0.0002940751445086705,1.7341040462427746e-05,2.96242774566474e-05,2.167630057803468e-05,2.8901734104046244e-06,9.393063583815028e-06,0.00033670520231213874,0.0,5.6358381502890176e-05,2.1676300578034682e-06,7.947976878612718e-06,0.0,0.0,0.00044653179190751446,0.0016921965317919076,Arunachal Pradesh,2011
5.0870348139255704e-05,1.8044717887154862e-05,1.5006002400960384e-06,3.0649759903961585e-05,0.0,3.0649759903961585e-05,5.552220888355342e-05,4.014105642256903e-05,1.5381152460984393e-05,1.995798319327731e-05,5.252100840336135e-07,2.577280912364946e-05,9.089885954381753e-05,0.00020134303721488594,1.3130252100840337e-05,0.00018821278511404563,0.00011078181272509004,1.4030612244897959e-05,2.157112845138055e-05,1.7256902761104441e-06,1.6544117647058822e-05,0.00021777460984393756,2.213385354141657e-06,3.188775510204082e-05,1.5006002400960383e-07,4.68187274909964e-05,0.0,7.540516206482593e-05,0.00034945228091236497,0.0013834408763505402,Assam,2001
5.0016598428682086e-05,1.7741875991295047e-05,1.4754158828519789e-06,3.013536940725167e-05,0.0,3.013536940725167e-05,5.459038766552322e-05,3.9467374866290434e-05,1.5123012799232784e-05,1.962303124193132e-05,5.163955589981926e-07,2.5340267787982738e-05,8.937331710375862e-05,0.00019796392608166426,1.2909888974954816e-05,0.00018505403710670945,0.00010892257755154734,1.3795138504666003e-05,2.1209103315997196e-05,1.6967282652797758e-06,1.6266460108443068e-05,0.00021411972999889345,2.176238427206669e-06,3.135258751060455e-05,1.475415882851979e-07,4.603297554498174e-05,0.0,7.413964811331194e-05,0.0003435874737191546,0.0013602227877983107,Assam,2002
4.919103243125589e-05,1.7449031415511863e-05,1.45106290357687e-06,2.963795980555757e-05,0.0,2.963795980555757e-05,5.368932743234419e-05,3.8815932670681273e-05,1.4873394761662918e-05,1.929913661757237e-05,5.078720162519045e-07,2.4922005368932742e-05,8.78981353841689e-05,0.00019469636508742655,1.2696800406297614e-05,0.00018199956468112894,0.00010712471885656244,1.3567438148443736e-05,2.085902923891751e-05,1.6687223391134006e-06,1.599796851193499e-05,0.00021058550388159327,2.1403177827758834e-06,3.0835086701008486e-05,1.45106290357687e-07,4.5273162591598346e-05,0.0,7.291591090473772e-05,0.00033791627367046363,0.0013377711673801058,Assam,2003
4.8392277220655936e-05,1.716569715570465e-05,1.4275008029692016e-06,2.9156703900645945e-05,0.0,2.9156703900645945e-05,5.281752970986046e-05,3.8185646479426145e-05,1.4631883230434317e-05,1.8985760679490384e-05,4.996252810392206e-07,2.451732629099604e-05,8.647086113985939e-05,0.00019153492023839264,1.2490632025980514e-05,0.0001790442882124121,0.00010538524677920132,1.3347132507762036e-05,2.0520324042682274e-05,1.641625923414582e-06,1.573819635273545e-05,0.0002071660540309054,2.1055636843795726e-06,3.0334392063095535e-05,1.4275008029692018e-07,4.4538025052639094e-05,0.0,7.173191534920238e-05,0.00033242924949145286,0.0013160486777773813,Assam,2004
4.761904761904762e-05,1.689141733389521e-05,1.4046916701783959e-06,2.8690827363393737e-05,0.0,2.8690827363393737e-05,5.197359179660065e-05,3.757550217727209e-05,1.4398089619328558e-05,1.8682399213372664e-05,4.916420845624385e-07,2.412557943531395e-05,8.508919792105633e-05,0.00018847450484618626,1.2291052114060964e-05,0.0001761834527321253,0.00010370136255092007,1.3133867116168002e-05,2.019244275881444e-05,1.6153954207051553e-06,1.5486725663716813e-05,0.0002038558786346397,2.071920213513134e-06,2.9849697991290913e-05,1.4046916701783958e-07,4.382638010956595e-05,0.0,7.05857564264644e-05,0.00032711757269279394,0.0012950203680292176,Assam,2005
4.687013929694791e-05,1.6625764750613528e-05,1.3825999792610002e-06,2.823960457640593e-05,0.0,2.823960457640593e-05,5.1156199232657013e-05,3.698454944523176e-05,1.4171649787425254e-05,1.8388579724171304e-05,4.839099927413501e-07,2.374615464380768e-05,8.375099374373509e-05,0.0001855103522173447,1.2097749818533753e-05,0.00017341260239881097,0.00010207044346894335,1.2927309806090353e-05,1.9874874701876878e-05,1.5899899761501504e-06,1.5243164771352529e-05,0.00020064982199025267,2.0393349694099756e-06,2.9380249559296256e-05,1.3825999792610004e-07,4.313711935294321e-05,0.0,6.947564895786526e-05,0.00032197297017040545,0.0012746534858801978,Assam,2006
4.6144422514122373e-05,1.636833866467025e-05,1.3611924045463826e-06,2.7802354862859864e-05,0.0,2.7802354862859864e-05,5.036411896821616e-05,3.641189682161574e-05,1.3952222146600422e-05,1.8103858980466887e-05,4.7641734159123394e-07,2.3378479548084123e-05,8.245422990539712e-05,0.0001826379908800109,1.1910433539780848e-05,0.00017072755734023003,0.0001004900292656367,1.2727148982508678e-05,1.956714081535425e-05,1.56537126522834e-06,1.5007146260123869e-05,0.00019754304770979377,2.0077587967059144e-06,2.892533859661063e-05,1.3611924045463826e-07,4.246920302184714e-05,0.0,6.839991832845573e-05,0.00031698768120873885,0.0012549173075614237,Assam,2007
4.5440836433095405e-05,1.611876277604638e-05,1.3404376528936699e-06,2.7378439060353207e-05,0.0,2.7378439060353207e-05,4.959619315706578e-05,3.5856707214905666e-05,1.3739485942160116e-05,1.782782078348581e-05,4.691531785127844e-07,2.3022016688448777e-05,8.119701082403404e-05,0.00017985322207700815,1.172882946281961e-05,0.00016812439261418852,9.895780972487517e-05,1.2533092054555812e-05,1.9268791260346503e-05,1.5415033008277203e-06,1.477832512315271e-05,0.00019453101437619382,1.977145538018163e-06,2.8484300123990483e-05,1.3404376528936697e-07,4.18216547702825e-05,0.0,6.73569920579069e-05,0.00031215441841761336,0.0012357829831439965,Assam,2008
4.475838394507526e-05,1.5876683390546607e-05,1.320306311064167e-06,2.696725640348561e-05,0.0,2.696725640348561e-05,4.8851333509374174e-05,3.531819382096646e-05,1.3533139688407711e-05,1.756007393715342e-05,4.621072088724584e-07,2.2676260892527065e-05,7.99775547927119e-05,0.0001771520992870346,1.155268022181146e-05,0.00016559941906522314,9.747161341431212e-05,1.2344864008449961e-05,1.8979403221547398e-05,1.5183522577237918e-06,1.455637707948244e-05,0.00019160945339318723,1.9474518088196463e-06,2.8056509110113547e-05,1.3203063110641668e-07,4.1193556905202004e-05,0.0,6.634539213097438e-05,0.00030746633218906787,0.001217223395827832,Assam,2009
4.4096126955220966e-05,1.564176774739033e-05,1.3007707066436863e-06,2.6568241683197293e-05,0.0,2.6568241683197293e-05,4.81285161458164e-05,3.479561640271861e-05,1.3332899743097786e-05,1.730025039836103e-05,4.5526974732529025e-07,2.2340736886605313e-05,7.87941855549413e-05,0.00017453090956391661,1.1381743683132256e-05,0.00016314916588078436,9.602939741797015e-05,1.2162206107118468e-05,1.8698578908002993e-05,1.4958863126402394e-06,1.4340997040746642e-05,0.000188774348801665,1.9186367922994374e-06,2.7641377516178337e-05,1.3007707066436865e-07,4.0584046047283014e-05,0.0,6.536372800884524e-05,0.0003029169783096485,0.0011992130337224805,Assam,2010
4.345318208036916e-05,1.54137024931103e-05,1.2818047811318337e-06,2.6180862654617702e-05,0.0,2.6180862654617702e-05,4.742677690187784e-05,3.428827789527655e-05,1.3138499006601294e-05,1.7048003589053388e-05,4.486316733961418e-07,2.201499711593924e-05,7.764532461706082e-05,0.00017198615650836378,1.1215791834903545e-05,0.00016077036467346023,9.462923796705762e-05,1.1984874703582644e-05,1.842594372877011e-05,1.4740754983016086e-06,1.4131897711978466e-05,0.00018602191886175735,1.8906620521694546e-06,2.7238351599051464e-05,1.2818047811318336e-07,3.999230917131321e-05,0.0,6.441069025187463e-05,0.00029850028840607576,0.0011817278728449656,Assam,2011
4.389209508548296e-05,4.119326738876372e-05,3.0120844829455778e-06,1.0698924083422692e-05,0.0,1.0698924083422692e-05,2.601236159471801e-05,6.241039048663237e-06,1.977132254605477e-05,1.5554404269930964e-05,1.7711056759719998e-06,2.654248846371643e-05,3.895227653345221e-05,0.0001168809262762202,1.2650754828371426e-05,0.00010423017144784877,0.00010368799624091856,1.1397727683466065e-05,1.9988192628826853e-05,1.0241087242014964e-06,6.04826564175472e-06,9.089266135736575e-05,1.0349522283401005e-05,6.7711659176616585e-06,2.530150965674285e-07,1.877131049771684e-05,1.0000120483379319e-06,2.898830106386824e-05,0.000441776406944662,0.0010654586199833733,Bihar,2001
4.2803933779036295e-05,4.017201471054765e-05,2.9374096746525044e-06,1.0433679164365695e-05,0.0,1.0433679164365695e-05,2.536746995029903e-05,6.086312845879989e-06,1.928115710441904e-05,1.5168783559905532e-05,1.7271968886956727e-06,2.588445405303787e-05,3.798658191260619e-05,0.00011398324501521578,1.233712063354052e-05,0.00010164612438167527,0.00010111739064023781,1.1115158208885077e-05,1.949265060099402e-05,9.987192893818516e-07,5.898318626702229e-06,8.863927434231398e-05,1.0092939642106005e-05,6.60329694861883e-06,2.4674241267081035e-07,1.8305937092434407e-05,9.752200119846314e-07,2.8269630708855704e-05,0.0004308240021619335,0.001039044049395481,Bihar,2002
4.1768422018138247e-05,3.920017427395407e-05,2.8663479287769865e-06,1.0181267843015856e-05,0.0,1.0181267843015856e-05,2.4753780712918055e-05,5.939072908425916e-06,1.881470780449214e-05,1.4801820704204359e-05,1.685412582120868e-06,2.5258257948382805e-05,3.706761141494399e-05,0.0001112257650282622,1.2038661300863344e-05,9.918710372739885e-05,9.867116110021898e-05,1.0846260562492117e-05,1.9021084855364085e-05,9.745582957841754e-07,5.755626640984189e-06,8.649491509877435e-05,9.848771483277726e-06,6.443550143890666e-06,2.407732260172669e-07,1.786308029213818e-05,9.516275123539596e-07,2.7585732466549718e-05,0.0004204015180178631,0.0010139075201504259,Bihar,2003
4.078182896931568e-05,3.827424464619553e-05,2.798643217768026e-06,9.940780709512029e-06,0.0,9.940780709512029e-06,2.4169082828644675e-05,5.79878874721535e-06,1.8370294081429322e-05,1.4452193576554086e-05,1.6456022120475994e-06,2.4661644034971847e-05,3.6192054092176114e-05,0.00010859855142227048,1.1754301514625709e-05,9.684424990764477e-05,9.634049412844652e-05,1.059006593603421e-05,1.857179639310862e-05,9.515386940411288e-07,5.619675581278196e-06,8.445185773936796e-05,9.616138096250937e-06,6.2913499535425225e-06,2.350860302925142e-07,1.7441144533130338e-05,9.291495482989846e-07,2.6934142327799482e-05,0.00041047140346360083,0.0009899584681346482,Bihar,2004
3.984076816238148e-05,3.739104758363499e-05,2.7340631459224183e-06,9.711392294316429e-06,0.0,9.711392294316429e-06,2.3611369328186003e-05,5.664978838351251e-06,1.7946390489834753e-05,1.4118702085543368e-05,1.607629129802382e-06,2.409256444186835e-05,3.535690460306871e-05,0.00010609258631437352,1.1483065212874156e-05,9.460952110149936e-05,9.411738973523332e-05,1.034569494417043e-05,1.8143243036341166e-05,9.295814696136222e-07,5.489998797012216e-06,8.25030894913549e-05,9.39424096938943e-06,6.146173952033596e-06,2.2966130425748314e-07,1.703868152538851e-05,9.077089644462428e-07,2.631262371635735e-05,0.0004009995734861492,0.0009671146884808452,Bihar,2005
3.8942158654822604e-05,3.654769158408962e-05,2.6723962843002064e-06,9.492351601834333e-06,0.0,9.492351601834333e-06,2.3078814311216583e-05,5.5372051010700275e-06,1.7541609210146553e-05,1.3800254412126266e-05,1.5713690151685213e-06,2.3549156057253418e-05,3.455942874857027e-05,0.00010369966541598521,1.1224064394060867e-05,9.247560102192434e-05,9.19945696907503e-05,1.0112347539791981e-05,1.7734021742616168e-05,9.086147366620701e-07,5.366171738874814e-06,8.064223027504303e-05,9.182353632855508e-06,6.007546847106864e-06,2.2448128788121734e-07,1.6654373643758884e-05,8.872355663876685e-07,2.5719141840105185e-05,0.0003919550182257427,0.0009453013928529434,Bihar,2006
